match_id,tournament_id,year,stage,group_name,match_date,venue_id,country_name,home_team,away_team,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,attendance,home_team_raw,away_team_raw,source
M-2010-23,WC-2010,2010,group stage,Group C,2010-06-18,V-132,South Africa,England,Algeria,0,0,0,0,,,,England,Algeria,fjelstul
M-2010-24,WC-2010,2010,group stage,Group E,2010-06-19,V-133,South Africa,Netherlands,Japan,1,0,0,0,,,,Netherlands,Japan,fjelstul
M-2010-25,WC-2010,2010,group stage,Group D,2010-06-19,V-140,South Africa,Ghana,Australia,1,1,0,0,,,,Ghana,Australia,fjelstul
M-2010-26,WC-2010,2010,group stage,Group E,2010-06-19,V-139,South Africa,Cameroon,Denmark,1,2,0,0,,,,Cameroon,Denmark,fjelstul
M-2010-27,WC-2010,2010,group stage,Group F,2010-06-20,V-131,South Africa,Slovakia,Paraguay,0,2,0,0,,,,Slovakia,Paraguay,fjelstul
M-2010-28,WC-2010,2010,group stage,Group F,2010-06-20,V-136,South Africa,Italy,New Zealand,1,1,0,0,,,,Italy,New Zealand,fjelstul
M-2010-29,WC-2010,2010,group stage,Group G,2010-06-20,V-135,South Africa,Brazil,Ivory Coast,3,1,0,0,,,,Brazil,Ivory Coast,fjelstul
M-2010-30,WC-2010,2010,group stage,Group G,2010-06-21,V-132,South Africa,Portugal,North Korea,7,0,0,0,,,,Portugal,North Korea,fjelstul
M-2010-31,WC-2010,2010,group stage,Group H,2010-06-21,V-138,South Africa,Chile,Switzerland,1,0,0,0,,,,Chile,Switzerland,fjelstul
M-2010-32,WC-2010,2010,group stage,Group H,2010-06-21,V-134,South Africa,Spain,Honduras,2,0,0,0,,,,Spain,Honduras,fjelstul
M-2010-33,WC-2010,2010,group stage,Group A,2010-06-22,V-131,South Africa,France,South Africa,1,2,0,0,,,,France,South Africa,fjelstul
M-2010-34,WC-2010,2010,group stage,Group A,2010-06-22,V-140,South Africa,Mexico,Uruguay,0,1,0,0,,,,Mexico,Uruguay,fjelstul
M-2010-35,WC-2010,2010,group stage,Group B,2010-06-22,V-137,South Africa,Greece,Argentina,0,2,0,0,,,,Greece,Argentina,fjelstul
M-2010-36,WC-2010,2010,group stage,Group B,2010-06-22,V-133,South Africa,Nigeria,South Korea,2,2,0,0,,,,Nigeria,South Korea,fjelstul
M-2010-37,WC-2010,2010,group stage,Group C,2010-06-23,V-138,South Africa,Slovenia,England,0,1,0,0,,,,Slovenia,England,fjelstul
M-2010-38,WC-2010,2010,group stage,Group C,2010-06-23,V-139,South Africa,United States,Algeria,1,0,0,0,,,,United States,Algeria,fjelstul
M-2010-39,WC-2010,2010,group stage,Group D,2010-06-23,V-136,South Africa,Australia,Serbia,2,1,0,0,,,,Australia,Serbia,fjelstul
M-2010-40,WC-2010,2010,group stage,Group D,2010-06-23,V-135,South Africa,Ghana,Germany,0,1,0,0,,,,Ghana,Germany,fjelstul
M-2010-41,WC-2010,2010,group stage,Group F,2010-06-24,V-137,South Africa,Paraguay,New Zealand,0,0,0,0,,,,Paraguay,New Zealand,fjelstul
M-2010-42,WC-2010,2010,group stage,Group F,2010-06-24,V-134,South Africa,Slovakia,Italy,3,2,0,0,,,,Slovakia,Italy,fjelstul
M-2010-43,WC-2010,2010,group stage,Group E,2010-06-24,V-132,South Africa,Cameroon,Netherlands,1,2,0,0,,,,Cameroon,Netherlands,fjelstul
M-2010-44,WC-2010,2010,group stage,Group E,2010-06-24,V-140,South Africa,Denmark,Japan,1,3,0,0,,,,Denmark,Japan,fjelstul
M-2010-45,WC-2010,2010,group stage,Group G,2010-06-25,V-136,South Africa,North Korea,Ivory Coast,0,3,0,0,,,,North Korea,Ivory Coast,fjelstul
M-2010-46,WC-2010,2010,group stage,Group G,2010-06-25,V-133,South Africa,Portugal,Brazil,0,0,0,0,,,,Portugal,Brazil,fjelstul
M-2010-47,WC-2010,2010,group stage,Group H,2010-06-25,V-139,South Africa,Chile,Spain,1,2,0,0,,,,Chile,Spain,fjelstul
M-2010-48,WC-2010,2010,group stage,Group H,2010-06-25,V-131,South Africa,Switzerland,Honduras,0,0,0,0,,,,Switzerland,Honduras,fjelstul
M-2010-49,WC-2010,2010,round of 16,,2010-06-26,V-138,South Africa,Uruguay,South Korea,2,1,0,0,,,,Uruguay,South Korea,fjelstul
M-2010-50,WC-2010,2010,round of 16,,2010-06-26,V-140,South Africa,United States,Ghana,1,2,1,0,,,,United States,Ghana,fjelstul
M-2010-51,WC-2010,2010,round of 16,,2010-06-27,V-131,South Africa,Germany,England,4,1,0,0,,,,Germany,England,fjelstul
M-2010-52,WC-2010,2010,round of 16,,2010-06-27,V-135,South Africa,Argentina,Mexico,3,1,0,0,,,,Argentina,Mexico,fjelstul
M-2010-53,WC-2010,2010,round of 16,,2010-06-28,V-133,South Africa,Netherlands,Slovakia,2,1,0,0,,,,Netherlands,Slovakia,fjelstul
M-2010-54,WC-2010,2010,round of 16,,2010-06-28,V-134,South Africa,Brazil,Chile,3,0,0,0,,,,Brazil,Chile,fjelstul
M-2010-55,WC-2010,2010,round of 16,,2010-06-29,V-139,South Africa,Paraguay,Japan,0,0,1,1,5.0,3.0,,Paraguay,Japan,fjelstul
M-2010-56,WC-2010,2010,round of 16,,2010-06-29,V-132,South Africa,Spain,Portugal,1,0,0,0,,,,Spain,Portugal,fjelstul
M-2010-57,WC-2010,2010,quarter-finals,,2010-07-02,V-138,South Africa,Netherlands,Brazil,2,1,0,0,,,,Netherlands,Brazil,fjelstul
M-2010-58,WC-2010,2010,quarter-finals,,2010-07-02,V-135,South Africa,Uruguay,Ghana,1,1,1,1,4.0,2.0,,Uruguay,Ghana,fjelstul
M-2010-59,WC-2010,2010,quarter-finals,,2010-07-03,V-132,South Africa,Argentina,Germany,0,4,0,0,,,,Argentina,Germany,fjelstul
M-2010-60,WC-2010,2010,quarter-finals,,2010-07-03,V-134,South Africa,Paraguay,Spain,0,1,0,0,,,,Paraguay,Spain,fjelstul
M-2010-61,WC-2010,2010,semi-finals,,2010-07-06,V-132,South Africa,Uruguay,Netherlands,2,3,0,0,,,,Uruguay,Netherlands,fjelstul
M-2010-62,WC-2010,2010,semi-finals,,2010-07-07,V-133,South Africa,Germany,Spain,0,1,0,0,,,,Germany,Spain,fjelstul
M-2010-63,WC-2010,2010,third-place match,,2010-07-10,V-138,South Africa,Uruguay,Germany,2,3,0,0,,,,Uruguay,Germany,fjelstul
M-2010-64,WC-2010,2010,final,,2010-07-11,V-135,South Africa,Netherlands,Spain,0,1,1,0,,,,Netherlands,Spain,fjelstul
M-2014-01,WC-2014,2014,group stage,Group A,2014-06-12,V-022,Brazil,Brazil,Croatia,3,1,0,0,,,,Brazil,Croatia,fjelstul
M-2014-02,WC-2014,2014,group stage,Group A,2014-06-13,V-015,Brazil,Mexico,Cameroon,1,0,0,0,,,,Mexico,Cameroon,fjelstul
M-2014-03,WC-2014,2014,group stage,Group B,2014-06-13,V-021,Brazil,Spain,Netherlands,1,5,0,0,,,,Spain,Netherlands,fjelstul
M-2014-04,WC-2014,2014,group stage,Group B,2014-06-13,V-010,Brazil,Chile,Australia,3,1,0,0,,,,Chile,Australia,fjelstul
M-2014-05,WC-2014,2014,group stage,Group C,2014-06-14,V-008,Brazil,Colombia,Greece,3,0,0,0,,,,Colombia,Greece,fjelstul
M-2014-06,WC-2014,2014,group stage,Group D,2014-06-14,V-013,Brazil,Uruguay,Costa Rica,1,3,0,0,,,,Uruguay,Costa Rica,fjelstul
M-2014-07,WC-2014,2014,group stage,Group D,2014-06-14,V-014,Brazil,England,Italy,1,2,0,0,,,,England,Italy,fjelstul
M-2014-08,WC-2014,2014,group stage,Group C,2014-06-14,V-018,Brazil,Ivory Coast,Japan,2,1,0,0,,,,Ivory Coast,Japan,fjelstul
M-2014-09,WC-2014,2014,group stage,Group E,2014-06-15,V-009,Brazil,Switzerland,Ecuador,2,1,0,0,,,,Switzerland,Ecuador,fjelstul
M-2014-10,WC-2014,2014,group stage,Group E,2014-06-15,V-016,Brazil,France,Honduras,3,0,0,0,,,,France,Honduras,fjelstul
M-2014-11,WC-2014,2014,group stage,Group F,2014-06-15,V-020,Brazil,Argentina,Bosnia and Herzegovina,2,1,0,0,,,,Argentina,Bosnia and Herzegovina,fjelstul
M-2014-12,WC-2014,2014,group stage,Group G,2014-06-16,V-021,Brazil,Germany,Portugal,4,0,0,0,,,,Germany,Portugal,fjelstul
M-2014-13,WC-2014,2014,group stage,Group F,2014-06-16,V-011,Brazil,Iran,Nigeria,0,0,0,0,,,,Iran,Nigeria,fjelstul
M-2014-14,WC-2014,2014,group stage,Group G,2014-06-16,V-015,Brazil,Ghana,United States,1,2,0,0,,,,Ghana,United States,fjelstul
M-2014-15,WC-2014,2014,group stage,Group H,2014-06-17,V-008,Brazil,Belgium,Algeria,2,1,0,0,,,,Belgium,Algeria,fjelstul
M-2014-16,WC-2014,2014,group stage,Group A,2014-06-17,V-013,Brazil,Brazil,Mexico,0,0,0,0,,,,Brazil,Mexico,fjelstul
M-2014-17,WC-2014,2014,group stage,Group H,2014-06-17,V-010,Brazil,Russia,South Korea,1,1,0,0,,,,Russia,South Korea,fjelstul
M-2014-18,WC-2014,2014,group stage,Group B,2014-06-18,V-016,Brazil,Australia,Netherlands,2,3,0,0,,,,Australia,Netherlands,fjelstul
M-2014-19,WC-2014,2014,group stage,Group B,2014-06-18,V-020,Brazil,Spain,Chile,0,2,0,0,,,,Spain,Chile,fjelstul
M-2014-20,WC-2014,2014,group stage,Group A,2014-06-18,V-014,Brazil,Cameroon,Croatia,0,4,0,0,,,,Cameroon,Croatia,fjelstul
M-2014-21,WC-2014,2014,group stage,Group C,2014-06-19,V-009,Brazil,Colombia,Ivory Coast,2,1,0,0,,,,Colombia,Ivory Coast,fjelstul
M-2014-22,WC-2014,2014,group stage,Group D,2014-06-19,V-022,Brazil,Uruguay,England,2,1,0,0,,,,Uruguay,England,fjelstul
M-2014-23,WC-2014,2014,group stage,Group C,2014-06-19,V-015,Brazil,Japan,Greece,0,0,0,0,,,,Japan,Greece,fjelstul
M-2014-24,WC-2014,2014,group stage,Group D,2014-06-20,V-018,Brazil,Italy,Costa Rica,0,1,0,0,,,,Italy,Costa Rica,fjelstul
M-2014-25,WC-2014,2014,group stage,Group E,2014-06-20,V-021,Brazil,Switzerland,France,2,5,0,0,,,,Switzerland,France,fjelstul
M-2014-26,WC-2014,2014,group stage,Group E,2014-06-20,V-011,Brazil,Honduras,Ecuador,1,2,0,0,,,,Honduras,Ecuador,fjelstul
M-2014-27,WC-2014,2014,group stage,Group F,2014-06-21,V-008,Brazil,Argentina,Iran,1,0,0,0,,,,Argentina,Iran,fjelstul
M-2014-28,WC-2014,2014,group stage,Group G,2014-06-21,V-013,Brazil,Germany,Ghana,2,2,0,0,,,,Germany,Ghana,fjelstul
M-2014-29,WC-2014,2014,group stage,Group F,2014-06-21,V-010,Brazil,Nigeria,Bosnia and Herzegovina,1,0,0,0,,,,Nigeria,Bosnia and Herzegovina,fjelstul
M-2014-30,WC-2014,2014,group stage,Group H,2014-06-22,V-020,Brazil,Belgium,Russia,1,0,0,0,,,,Belgium,Russia,fjelstul
M-2014-31,WC-2014,2014,group stage,Group H,2014-06-22,V-016,Brazil,South Korea,Algeria,2,4,0,0,,,,South Korea,Algeria,fjelstul
M-2014-32,WC-2014,2014,group stage,Group G,2014-06-22,V-014,Brazil,United States,Portugal,2,2,0,0,,,,United States,Portugal,fjelstul
M-2014-33,WC-2014,2014,group stage,Group B,2014-06-23,V-011,Brazil,Australia,Spain,0,3,0,0,,,,Australia,Spain,fjelstul
M-2014-34,WC-2014,2014,group stage,Group B,2014-06-23,V-022,Brazil,Netherlands,Chile,2,0,0,0,,,,Netherlands,Chile,fjelstul
M-2014-35,WC-2014,2014,group stage,Group A,2014-06-23,V-009,Brazil,Cameroon,Brazil,1,4,0,0,,,,Cameroon,Brazil,fjelstul
M-2014-36,WC-2014,2014,group stage,Group A,2014-06-23,V-018,Brazil,Croatia,Mexico,1,3,0,0,,,,Croatia,Mexico,fjelstul
M-2014-37,WC-2014,2014,group stage,Group D,2014-06-24,V-008,Brazil,Costa Rica,England,0,0,0,0,,,,Costa Rica,England,fjelstul
M-2014-38,WC-2014,2014,group stage,Group D,2014-06-24,V-015,Brazil,Italy,Uruguay,0,1,0,0,,,,Italy,Uruguay,fjelstul
M-2014-39,WC-2014,2014,group stage,Group C,2014-06-24,V-010,Brazil,Japan,Colombia,1,4,0,0,,,,Japan,Colombia,fjelstul
M-2014-40,WC-2014,2014,group stage,Group C,2014-06-24,V-013,Brazil,Greece,Ivory Coast,2,1,0,0,,,,Greece,Ivory Coast,fjelstul
M-2014-41,WC-2014,2014,group stage,Group F,2014-06-25,V-021,Brazil,Bosnia and Herzegovina,Iran,3,1,0,0,,,,Bosnia and Herzegovina,Iran,fjelstul
M-2014-42,WC-2014,2014,group stage,Group F,2014-06-25,V-016,Brazil,Nigeria,Argentina,2,3,0,0,,,,Nigeria,Argentina,fjelstul
M-2014-43,WC-2014,2014,group stage,Group E,2014-06-25,V-014,Brazil,Honduras,Switzerland,0,3,0,0,,,,Honduras,Switzerland,fjelstul
M-2014-44,WC-2014,2014,group stage,Group E,2014-06-25,V-020,Brazil,Ecuador,France,0,0,0,0,,,,Ecuador,France,fjelstul
M-2014-45,WC-2014,2014,group stage,Group G,2014-06-26,V-009,Brazil,Portugal,Ghana,2,1,0,0,,,,Portugal,Ghana,fjelstul
M-2014-46,WC-2014,2014,group stage,Group G,2014-06-26,V-018,Brazil,United States,Germany,0,1,0,0,,,,United States,Germany,fjelstul
M-2014-47,WC-2014,2014,group stage,Group H,2014-06-26,V-011,Brazil,Algeria,Russia,1,1,0,0,,,,Algeria,Russia,fjelstul
M-2014-48,WC-2014,2014,group stage,Group H,2014-06-26,V-022,Brazil,South Korea,Belgium,0,1,0,0,,,,South Korea,Belgium,fjelstul
M-2014-49,WC-2014,2014,round of 16,,2014-06-28,V-008,Brazil,Brazil,Chile,1,1,1,1,3.0,2.0,,Brazil,Chile,fjelstul
M-2014-50,WC-2014,2014,round of 16,,2014-06-28,V-020,Brazil,Colombia,Uruguay,2,0,0,0,,,,Colombia,Uruguay,fjelstul
M-2014-51,WC-2014,2014,round of 16,,2014-06-29,V-013,Brazil,Netherlands,Mexico,2,1,0,0,,,,Netherlands,Mexico,fjelstul
M-2014-52,WC-2014,2014,round of 16,,2014-06-29,V-018,Brazil,Costa Rica,Greece,1,1,1,1,5.0,3.0,,Costa Rica,Greece,fjelstul
M-2014-53,WC-2014,2014,round of 16,,2014-06-30,V-009,Brazil,France,Nigeria,2,0,0,0,,,,France,Nigeria,fjelstul
M-2014-54,WC-2014,2014,round of 16,,2014-06-30,V-016,Brazil,Germany,Algeria,2,1,1,0,,,,Germany,Algeria,fjelstul
M-2014-55,WC-2014,2014,round of 16,,2014-07-01,V-022,Brazil,Argentina,Switzerland,1,0,1,0,,,,Argentina,Switzerland,fjelstul
M-2014-56,WC-2014,2014,round of 16,,2014-07-01,V-021,Brazil,Belgium,United States,2,1,1,0,,,,Belgium,United States,fjelstul
M-2014-57,WC-2014,2014,quarter-finals,,2014-07-04,V-020,Brazil,France,Germany,0,1,0,0,,,,France,Germany,fjelstul
M-2014-58,WC-2014,2014,quarter-finals,,2014-07-04,V-013,Brazil,Brazil,Colombia,2,1,0,0,,,,Brazil,Colombia,fjelstul
M-2014-59,WC-2014,2014,quarter-finals,,2014-07-05,V-009,Brazil,Argentina,Belgium,1,0,0,0,,,,Argentina,Belgium,fjelstul
M-2014-60,WC-2014,2014,quarter-finals,,2014-07-05,V-021,Brazil,Netherlands,Costa Rica,0,0,1,1,4.0,3.0,,Netherlands,Costa Rica,fjelstul
M-2014-61,WC-2014,2014,semi-finals,,2014-07-08,V-008,Brazil,Brazil,Germany,1,7,0,0,,,,Brazil,Germany,fjelstul
M-2014-62,WC-2014,2014,semi-finals,,2014-07-09,V-022,Brazil,Netherlands,Argentina,0,0,1,1,2.0,4.0,,Netherlands,Argentina,fjelstul
M-2014-63,WC-2014,2014,third-place match,,2014-07-12,V-009,Brazil,Brazil,Netherlands,0,3,0,0,,,,Brazil,Netherlands,fjelstul
M-2014-64,WC-2014,2014,final,,2014-07-13,V-020,Brazil,Germany,Argentina,1,0,1,0,,,,Germany,Argentina,fjelstul
M-2018-01,WC-2018,2018,group stage,Group A,2018-06-14,V-121,Russia,Russia,Saudi Arabia,5,0,0,0,,,,Russia,Saudi Arabia,fjelstul
M-2018-02,WC-2018,2018,group stage,Group A,2018-06-15,V-130,Russia,Egypt,Uruguay,0,1,0,0,,,,Egypt,Uruguay,fjelstul
M-2018-03,WC-2018,2018,group stage,Group B,2018-06-15,V-125,Russia,Morocco,Iran,0,1,0,0,,,,Morocco,Iran,fjelstul
M-2018-04,WC-2018,2018,group stage,Group B,2018-06-15,V-128,Russia,Portugal,Spain,3,3,0,0,,,,Portugal,Spain,fjelstul
M-2018-05,WC-2018,2018,group stage,Group C,2018-06-16,V-120,Russia,France,Australia,2,1,0,0,,,,France,Australia,fjelstul
M-2018-06,WC-2018,2018,group stage,Group D,2018-06-16,V-122,Russia,Argentina,Iceland,1,1,0,0,,,,Argentina,Iceland,fjelstul
M-2018-07,WC-2018,2018,group stage,Group C,2018-06-16,V-127,Russia,Peru,Denmark,0,1,0,0,,,,Peru,Denmark,fjelstul
M-2018-08,WC-2018,2018,group stage,Group D,2018-06-16,V-119,Russia,Croatia,Nigeria,2,0,0,0,,,,Croatia,Nigeria,fjelstul
M-2018-09,WC-2018,2018,group stage,Group E,2018-06-17,V-126,Russia,Costa Rica,Serbia,0,1,0,0,,,,Costa Rica,Serbia,fjelstul
M-2018-10,WC-2018,2018,group stage,Group F,2018-06-17,V-121,Russia,Germany,Mexico,0,1,0,0,,,,Germany,Mexico,fjelstul
M-2018-11,WC-2018,2018,group stage,Group E,2018-06-17,V-124,Russia,Brazil,Switzerland,1,1,0,0,,,,Brazil,Switzerland,fjelstul
M-2018-12,WC-2018,2018,group stage,Group F,2018-06-18,V-123,Russia,Sweden,South Korea,1,0,0,0,,,,Sweden,South Korea,fjelstul
M-2018-13,WC-2018,2018,group stage,Group G,2018-06-18,V-128,Russia,Belgium,Panama,3,0,0,0,,,,Belgium,Panama,fjelstul
M-2018-14,WC-2018,2018,group stage,Group G,2018-06-18,V-129,Russia,Tunisia,England,1,2,0,0,,,,Tunisia,England,fjelstul
M-2018-15,WC-2018,2018,group stage,Group H,2018-06-19,V-127,Russia,Colombia,Japan,1,2,0,0,,,,Colombia,Japan,fjelstul
M-2018-16,WC-2018,2018,group stage,Group H,2018-06-19,V-122,Russia,Poland,Senegal,1,2,0,0,,,,Poland,Senegal,fjelstul
M-2018-17,WC-2018,2018,group stage,Group A,2018-06-19,V-125,Russia,Russia,Egypt,3,1,0,0,,,,Russia,Egypt,fjelstul
M-2018-18,WC-2018,2018,group stage,Group B,2018-06-20,V-121,Russia,Portugal,Morocco,1,0,0,0,,,,Portugal,Morocco,fjelstul
M-2018-19,WC-2018,2018,group stage,Group A,2018-06-20,V-124,Russia,Uruguay,Saudi Arabia,1,0,0,0,,,,Uruguay,Saudi Arabia,fjelstul
M-2018-20,WC-2018,2018,group stage,Group B,2018-06-20,V-120,Russia,Iran,Spain,0,1,0,0,,,,Iran,Spain,fjelstul
M-2018-21,WC-2018,2018,group stage,Group C,2018-06-21,V-126,Russia,Denmark,Australia,1,1,0,0,,,,Denmark,Australia,fjelstul
M-2018-22,WC-2018,2018,group stage,Group C,2018-06-21,V-130,Russia,France,Peru,1,0,0,0,,,,France,Peru,fjelstul
M-2018-23,WC-2018,2018,group stage,Group D,2018-06-21,V-123,Russia,Argentina,Croatia,0,3,0,0,,,,Argentina,Croatia,fjelstul
M-2018-24,WC-2018,2018,group stage,Group E,2018-06-22,V-125,Russia,Brazil,Costa Rica,2,0,0,0,,,,Brazil,Costa Rica,fjelstul
M-2018-25,WC-2018,2018,group stage,Group D,2018-06-22,V-129,Russia,Nigeria,Iceland,2,0,0,0,,,,Nigeria,Iceland,fjelstul
M-2018-26,WC-2018,2018,group stage,Group E,2018-06-22,V-119,Russia,Serbia,Switzerland,1,2,0,0,,,,Serbia,Switzerland,fjelstul
M-2018-27,WC-2018,2018,group stage,Group G,2018-06-23,V-122,Russia,Belgium,Tunisia,5,2,0,0,,,,Belgium,Tunisia,fjelstul
M-2018-28,WC-2018,2018,group stage,Group F,2018-06-23,V-124,Russia,South Korea,Mexico,1,2,0,0,,,,South Korea,Mexico,fjelstul
M-2018-29,WC-2018,2018,group stage,Group F,2018-06-23,V-128,Russia,Germany,Sweden,2,1,0,0,,,,Germany,Sweden,fjelstul
M-2018-30,WC-2018,2018,group stage,Group G,2018-06-24,V-123,Russia,England,Panama,6,1,0,0,,,,England,Panama,fjelstul
M-2018-31,WC-2018,2018,group stage,Group H,2018-06-24,V-130,Russia,Japan,Senegal,2,2,0,0,,,,Japan,Senegal,fjelstul
M-2018-32,WC-2018,2018,group stage,Group H,2018-06-24,V-120,Russia,Poland,Colombia,0,3,0,0,,,,Poland,Colombia,fjelstul
M-2018-33,WC-2018,2018,group stage,Group A,2018-06-25,V-129,Russia,Saudi Arabia,Egypt,2,1,0,0,,,,Saudi Arabia,Egypt,fjelstul
M-2018-34,WC-2018,2018,group stage,Group A,2018-06-25,V-126,Russia,Uruguay,Russia,3,0,0,0,,,,Uruguay,Russia,fjelstul
M-2018-35,WC-2018,2018,group stage,Group B,2018-06-25,V-119,Russia,Spain,Morocco,2,2,0,0,,,,Spain,Morocco,fjelstul
M-2018-36,WC-2018,2018,group stage,Group B,2018-06-25,V-127,Russia,Iran,Portugal,1,1,0,0,,,,Iran,Portugal,fjelstul
M-2018-37,WC-2018,2018,group stage,Group C,2018-06-26,V-128,Russia,Australia,Peru,0,2,0,0,,,,Australia,Peru,fjelstul
M-2018-38,WC-2018,2018,group stage,Group C,2018-06-26,V-121,Russia,Denmark,France,0,0,0,0,,,,Denmark,France,fjelstul
M-2018-39,WC-2018,2018,group stage,Group D,2018-06-26,V-124,Russia,Iceland,Croatia,1,2,0,0,,,,Iceland,Croatia,fjelstul
M-2018-40,WC-2018,2018,group stage,Group D,2018-06-26,V-125,Russia,Nigeria,Argentina,1,2,0,0,,,,Nigeria,Argentina,fjelstul
M-2018-41,WC-2018,2018,group stage,Group F,2018-06-27,V-120,Russia,South Korea,Germany,2,0,0,0,,,,South Korea,Germany,fjelstul
M-2018-42,WC-2018,2018,group stage,Group F,2018-06-27,V-130,Russia,Mexico,Sweden,0,3,0,0,,,,Mexico,Sweden,fjelstul
M-2018-43,WC-2018,2018,group stage,Group E,2018-06-27,V-122,Russia,Serbia,Brazil,0,2,0,0,,,,Serbia,Brazil,fjelstul
M-2018-44,WC-2018,2018,group stage,Group E,2018-06-27,V-123,Russia,Switzerland,Costa Rica,2,2,0,0,,,,Switzerland,Costa Rica,fjelstul
M-2018-45,WC-2018,2018,group stage,Group H,2018-06-28,V-129,Russia,Japan,Poland,0,1,0,0,,,,Japan,Poland,fjelstul
M-2018-46,WC-2018,2018,group stage,Group H,2018-06-28,V-126,Russia,Senegal,Colombia,0,1,0,0,,,,Senegal,Colombia,fjelstul
M-2018-47,WC-2018,2018,group stage,Group G,2018-06-28,V-119,Russia,England,Belgium,0,1,0,0,,,,England,Belgium,fjelstul
M-2018-48,WC-2018,2018,group stage,Group G,2018-06-28,V-127,Russia,Panama,Tunisia,1,2,0,0,,,,Panama,Tunisia,fjelstul
M-2018-49,WC-2018,2018,round of 16,,2018-06-30,V-120,Russia,France,Argentina,4,3,0,0,,,,France,Argentina,fjelstul
M-2018-50,WC-2018,2018,round of 16,,2018-06-30,V-128,Russia,Uruguay,Portugal,2,1,0,0,,,,Uruguay,Portugal,fjelstul
M-2018-51,WC-2018,2018,round of 16,,2018-07-01,V-121,Russia,Spain,Russia,1,1,1,1,3.0,4.0,,Spain,Russia,fjelstul
M-2018-52,WC-2018,2018,round of 16,,2018-07-01,V-123,Russia,Croatia,Denmark,1,1,1,1,3.0,2.0,,Croatia,Denmark,fjelstul
M-2018-53,WC-2018,2018,round of 16,,2018-07-02,V-126,Russia,Brazil,Mexico,2,0,0,0,,,,Brazil,Mexico,fjelstul
M-2018-54,WC-2018,2018,round of 16,,2018-07-02,V-124,Russia,Belgium,Japan,3,2,0,0,,,,Belgium,Japan,fjelstul
M-2018-55,WC-2018,2018,round of 16,,2018-07-03,V-125,Russia,Sweden,Switzerland,1,0,0,0,,,,Sweden,Switzerland,fjelstul
M-2018-56,WC-2018,2018,round of 16,,2018-07-03,V-122,Russia,Colombia,England,1,1,1,1,3.0,4.0,,Colombia,England,fjelstul
M-2018-57,WC-2018,2018,quarter-finals,,2018-07-06,V-123,Russia,Uruguay,France,0,2,0,0,,,,Uruguay,France,fjelstul
M-2018-58,WC-2018,2018,quarter-finals,,2018-07-06,V-120,Russia,Brazil,Belgium,1,2,0,0,,,,Brazil,Belgium,fjelstul
M-2018-59,WC-2018,2018,quarter-finals,,2018-07-07,V-126,Russia,Sweden,England,0,2,0,0,,,,Sweden,England,fjelstul
M-2018-60,WC-2018,2018,quarter-finals,,2018-07-07,V-128,Russia,Russia,Croatia,2,2,1,1,3.0,4.0,,Russia,Croatia,fjelstul
M-2018-61,WC-2018,2018,semi-finals,,2018-07-10,V-125,Russia,France,Belgium,1,0,0,0,,,,France,Belgium,fjelstul
M-2018-62,WC-2018,2018,semi-finals,,2018-07-11,V-121,Russia,Croatia,England,2,1,1,0,,,,Croatia,England,fjelstul
M-2018-63,WC-2018,2018,third-place match,,2018-07-14,V-125,Russia,Belgium,England,2,0,0,0,,,,Belgium,England,fjelstul
M-2018-64,WC-2018,2018,final,,2018-07-15,V-121,Russia,France,Croatia,4,2,0,0,,,,France,Croatia,fjelstul
M-2022-01,WC-2022,2022,group stage,Group A,2022-11-20,V-111,Qatar,Qatar,Ecuador,0,2,0,0,,,,Qatar,Ecuador,fjelstul
M-2022-02,WC-2022,2022,group stage,Group B,2022-11-21,V-114,Qatar,England,Iran,6,2,0,0,,,,England,Iran,fjelstul
M-2022-03,WC-2022,2022,group stage,Group A,2022-11-21,V-116,Qatar,Senegal,Netherlands,0,2,0,0,,,,Senegal,Netherlands,fjelstul
M-2022-04,WC-2022,2022,group stage,Group B,2022-11-21,V-112,Qatar,United States,Wales,1,1,0,0,,,,United States,Wales,fjelstul
M-2022-05,WC-2022,2022,group stage,Group C,2022-11-22,V-118,Qatar,Argentina,Saudi Arabia,1,2,0,0,,,,Argentina,Saudi Arabia,fjelstul
M-2022-06,WC-2022,2022,group stage,Group D,2022-11-22,V-113,Qatar,Denmark,Tunisia,0,0,0,0,,,,Denmark,Tunisia,fjelstul
M-2022-07,WC-2022,2022,group stage,Group C,2022-11-22,V-117,Qatar,Mexico,Poland,0,0,0,0,,,,Mexico,Poland,fjelstul
M-2022-08,WC-2022,2022,group stage,Group D,2022-11-22,V-115,Qatar,France,Australia,4,1,0,0,,,,France,Australia,fjelstul
M-2022-09,WC-2022,2022,group stage,Group F,2022-11-23,V-111,Qatar,Morocco,Croatia,0,0,0,0,,,,Morocco,Croatia,fjelstul
M-2022-10,WC-2022,2022,group stage,Group E,2022-11-23,V-114,Qatar,Germany,Japan,1,2,0,0,,,,Germany,Japan,fjelstul
M-2022-11,WC-2022,2022,group stage,Group E,2022-11-23,V-116,Qatar,Spain,Costa Rica,7,0,0,0,,,,Spain,Costa Rica,fjelstul
M-2022-12,WC-2022,2022,group stage,Group F,2022-11-23,V-112,Qatar,Belgium,Canada,1,0,0,0,,,,Belgium,Canada,fjelstul
